id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
38,1478767267039039496,https://twitter.com/SimonLBeswick/statuses/1478767267039039496,https://twitter.com/SimonLBeswick/statuses/1478767267039039496,SimonLBeswick,"RT @BartoncloughY5: We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to pla…","We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to play Ultimate Frisbee 😁 #year5 #sports https://t.co/ROR8UzneNY",2022-01-05 11:36:05,Twitter for Android,0,2,en,,retweet,,0,0,BartoncloughY5,1039144897062817793,1478740634198589446,947657250,https://pbs.twimg.com/profile_images/1039177223515852800/CowEqXhy_normal.jpg,3255,1290,1347,2012-11-14 07:32:57,"Executive Head at Barton Clough and The Orchards, NLE. Believes creative, innovative, emotive and exacting teaching and learning is the path...@BrightFuturesET",,
39,1478760772855545860,https://twitter.com/SamSmit64246628/statuses/1478760772855545860,https://twitter.com/SamSmit64246628/statuses/1478760772855545860,SamSmit64246628,"RT @TCPalm: The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Fris…","The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Frisbee dogs and the equally impressive Ultimate Diving Dogs. https://t.co/pSBdSX51jA",2022-01-05 11:10:16,Twitter Bot 1996,0,3,en,,retweet,,0,0,TCPalm,18457416,1478758192666529797,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
40,1478758816959373312,https://twitter.com/CraigKinsley1/statuses/1478758816959373312,https://twitter.com/CraigKinsley1/statuses/1478758816959373312,CraigKinsley1,"RT @TCPalm: The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Fris…","The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Frisbee dogs and the equally impressive Ultimate Diving Dogs. https://t.co/pSBdSX51jA",2022-01-05 11:02:30,Twitter for Android,0,3,en,,retweet,,0,0,TCPalm,18457416,1478758192666529797,2889299835,https://pbs.twimg.com/profile_images/1475110119067299847/CHhedkR8_normal.jpg,460,444,125,2014-11-23 10:36:10,"Middle School Assistant Principal. Married to Tracey, most amazing wife EVER. Sports fan #GoGiants, #GoYankees,#GoGators! Loving Life even tho Challenges Abound","Vero Beach, FL",
41,1478758289978634240,https://twitter.com/ChelseaTyrrell7/statuses/1478758289978634240,https://twitter.com/ChelseaTyrrell7/statuses/1478758289978634240,ChelseaTyrrell7,"RT @ocallmejackaroe: (to the tune of eleanor rigby)
frog with a frisbee 
meeting with five other frogs for an ultimate team.
living the dre…","(to the tune of eleanor rigby)
frog with a frisbee 
meeting with five other frogs for an ultimate team.
living the dream",2022-01-05 11:00:24,Twitter for Android,0,4,en,,retweet,,0,0,ocallmejackaroe,2320877314,1477172504003235851,517888375,https://pbs.twimg.com/profile_images/1280502138775502862/LwzNrdwE_normal.jpg,15938,385,348,2012-03-07 14:54:02,"Before you judge someone, you should walk a mile in their shoes. That way, when you judge them, you're a mile away and you have their shoes. She/her","Bristol, England",
42,1478758192666529797,https://twitter.com/TCPalm/statuses/1478758192666529797,https://twitter.com/TCPalm/statuses/1478758192666529797,TCPalm,"The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Frisbee dogs and the equally impressive Ultimate Diving Dogs. https://t.co/pSBdSX51jA","The family fun-fest features a dog parade, a canine costume contest, and performances by the world-famous Disconnected K-9 Frisbee dogs and the equally impressive Ultimate Diving Dogs. https://t.co/pSBdSX51jA",2022-01-05 11:00:01,SocialNewsDesk,5,3,en,,original,,0,0,,0,0,18457416,https://pbs.twimg.com/profile_images/958812904513417216/CViyCam7_normal.jpg,149044,619,52800,2008-12-29 14:45:51,"Breaking news and the latest from #TCPalmFuture, #IndianRiverLagoon, #TCElections and more.

https://t.co/L90Gj6TQVX | Treasure Coast Newspapers","Treasure Coast, Florida",1
43,1478751289324490754,https://twitter.com/alexkanya23/statuses/1478751289324490754,https://twitter.com/alexkanya23/statuses/1478751289324490754,alexkanya23,"@softmalice Pro tip: wear a watch so that when you fall and/or fall playing ultimate frisbee on a gym floor as a freshman in college, you simply will not know the extent of your injuries. ultimate fool","@softmalice Pro tip: wear a watch so that when you fall and/or fall playing ultimate frisbee on a gym floor as a freshman in college, you simply will not know the extent of your injuries. ultimate fool",2022-01-05 10:32:35,Twitter for iPhone,1,0,en,,reply,softmalice,1175829464544137216,1478749928402960386,,0,0,2875798036,https://pbs.twimg.com/profile_images/1452397410584518663/17fDNJts_normal.jpg,1199,481,216,2014-11-13 17:56:20,holy cross ‘22. NY➡️CT. dabbles in frisbee n running. trying way too hard to become relevant to ulti twitter. he/him/his,"Wethersfield, CT",
44,1478745709637738498,https://twitter.com/SamSmit64246628/statuses/1478745709637738498,https://twitter.com/SamSmit64246628/statuses/1478745709637738498,SamSmit64246628,"RT @BartoncloughY5: We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to pla…","We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to play Ultimate Frisbee 😁 #year5 #sports https://t.co/ROR8UzneNY",2022-01-05 10:10:25,Twitter Bot 1996,0,2,en,,retweet,,0,0,BartoncloughY5,1039144897062817793,1478740634198589446,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
45,1478745683603730433,https://twitter.com/SamSmit64246628/statuses/1478745683603730433,https://twitter.com/SamSmit64246628/statuses/1478745683603730433,SamSmit64246628,"RT @BeezyManzell: 1. The Sea Peoples
2. FHA 203K Loan program and what it says about the nature of government
3. The Wire
4. AI and the fut…","1. The Sea Peoples
2. FHA 203K Loan program and what it says about the nature of government
3. The Wire
4. AI and the future of knowledge work
5. Ultimate frisbee https://t.co/cxidvBiO8n",2022-01-05 10:10:19,Twitter Bot 1996,0,1,en,,quote,,0,0,BeezyManzell,1354925884910796805,1478738591656284160,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
46,1478745674275504128,https://twitter.com/SamSmit64246628/statuses/1478745674275504128,https://twitter.com/SamSmit64246628/statuses/1478745674275504128,SamSmit64246628,"RT @SpinUltimate: Order your College Uniforms and Swag now to get that sweet, sweet 15% off! 
Email info@spinultimate.com to start your ord…","Order your College Uniforms and Swag now to get that sweet, sweet 15% off! 
Email info@spinultimate.com to start your order, or visit our website for more information. 
#college #uniforms #swag #frisbee #ultimate #ultimatefrisbee #deal 
https://t.co/sS7KKrZwp7 https://t.co/DEzLfUr9Z5",2022-01-05 10:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,SpinUltimate,71838684,1478738343257067527,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
47,1478740634198589446,https://twitter.com/BartoncloughY5/statuses/1478740634198589446,https://twitter.com/BartoncloughY5/statuses/1478740634198589446,BartoncloughY5,"We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to play Ultimate Frisbee 😁 #year5 #sports https://t.co/ROR8UzneNY","We had great fun in PE this afternoon! We started with a game of domes and dishes, and then started learning how to play Ultimate Frisbee 😁 #year5 #sports https://t.co/ROR8UzneNY",2022-01-05 09:50:15,Twitter for iPad,5,2,en,,original,,0,0,,0,0,1039144897062817793,https://pbs.twimg.com/profile_images/1367026685904879616/mKCe7l4T_normal.jpg,728,79,159,2018-09-10 09:33:44,@brighterfutures,"Manchester, England",
48,1478738591656284160,https://twitter.com/BeezyManzell/statuses/1478738591656284160,https://twitter.com/BeezyManzell/statuses/1478738591656284160,BeezyManzell,"1. The Sea Peoples
2. FHA 203K Loan program and what it says about the nature of government
3. The Wire
4. AI and the future of knowledge work
5. Ultimate frisbee https://t.co/cxidvBiO8n","1. The Sea Peoples
2. FHA 203K Loan program and what it says about the nature of government
3. The Wire
4. AI and the future of knowledge work
5. Ultimate frisbee https://t.co/cxidvBiO8n",2022-01-05 09:42:08,Twitter Web App,0,1,en,"There are 5 topics I can talk about for 30 minutes without any preparation:
1. Media relations 
2. The Office
3. Travel (doing it &amp; the industry)
4. Dad life 
5. Stand up comedy 

What are yours?",quote,andrewmhickey,15160622,1478186400239562752,,0,0,1354925884910796805,https://pbs.twimg.com/profile_images/1427099645222731778/B0e9ShPU_normal.jpg,15868,155,362,2021-01-28 17:54:45,SEA➡️PDX➡️NYC➡️OAK➡️STL,"Oakland, CA",
49,1478738343257067527,https://twitter.com/SpinUltimate/statuses/1478738343257067527,https://twitter.com/SpinUltimate/statuses/1478738343257067527,SpinUltimate,"Order your College Uniforms and Swag now to get that sweet, sweet 15% off! 
Email info@spinultimate.com to start your order, or visit our website for more information. 
#college #uniforms #swag #frisbee #ultimate #ultimatefrisbee #deal 
https://t.co/sS7KKrZwp7 https://t.co/DEzLfUr9Z5","Order your College Uniforms and Swag now to get that sweet, sweet 15% off! 
Email info@spinultimate.com to start your order, or visit our website for more information. 
#college #uniforms #swag #frisbee #ultimate #ultimatefrisbee #deal 
https://t.co/sS7KKrZwp7 https://t.co/DEzLfUr9Z5",2022-01-05 09:41:09,Twitter Web App,0,1,en,,original,,0,0,,0,0,71838684,https://pbs.twimg.com/profile_images/656887667527778304/Hh0svKPY_normal.jpg,7560,2211,7754,2009-09-05 12:36:26,Custom Ultimate uniforms and apparel since 2007 | https://t.co/VHJk8KwlAX | Email us at Info@SpinUltimate.com,"Atlanta, GA",
50,1478691385381470211,https://twitter.com/MrBteachesPE/statuses/1478691385381470211,https://twitter.com/MrBteachesPE/statuses/1478691385381470211,MrBteachesPE,"@MrWithersAHT NFL, Ultimate Frisbee &amp; Dodgeball are 3 favourites of ours","@MrWithersAHT NFL, Ultimate Frisbee &amp; Dodgeball are 3 favourites of ours",2022-01-05 06:34:33,Twitter for Android,0,0,en,,reply,MrWithersAHT,1242025912624873472,1478457986989314052,,0,0,1353018907506966530,https://pbs.twimg.com/profile_images/1436583714432114694/bBZze5xm_normal.jpg,53,251,159,2021-01-23 11:37:07,28 - PE Teacher specialising in Prim Edu. Working in an Independent Prep. Sport Science Grad - PGCE - L2 Swimming & Trampolining Coach | FA Qualified Coach  ⚽,"High Wycombe, England",
51,1478677811871334405,https://twitter.com/DewarIsla/statuses/1478677811871334405,https://twitter.com/DewarIsla/statuses/1478677811871334405,DewarIsla,@MrWithersAHT Ultimate frisbee is brilliant fun.,@MrWithersAHT Ultimate frisbee is brilliant fun.,2022-01-05 05:40:37,Twitter for iPad,0,0,en,,reply,MrWithersAHT,1242025912624873472,1478457986989314052,,0,0,718010085,https://pbs.twimg.com/profile_images/1150515775595274245/u02gC_yT_normal.jpg,1276,848,340,2013-10-16 16:32:48,Primary teacher working with a fantastic bunch of Primary 6s who have decided to sponsor a turtle this year! 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Scotland, United Kingdom",
52,1478668327035801600,https://twitter.com/diamantauge/statuses/1478668327035801600,https://twitter.com/diamantauge/statuses/1478668327035801600,diamantauge,@Lukeundbetrug Ultimate Frisbee,@Lukeundbetrug Ultimate Frisbee,2022-01-05 05:02:56,Twitter for iPhone,8,0,en,,reply,Lukeundbetrug,894849479790260224,1478665417929506820,,0,0,4179582023,https://pbs.twimg.com/profile_images/1421063777420779526/BK_K1VKA_normal.jpg,9834,295,645,2015-11-13 10:18:51,worth the whole damn bunch put together,,
53,1478616088317472771,https://twitter.com/TeachingNewbie/statuses/1478616088317472771,https://twitter.com/TeachingNewbie/statuses/1478616088317472771,TeachingNewbie,"RT @HarrySmithPE: @MrWithersAHT Tchoukball, Kurling, Ultimate Frisbee, Capture The Flag, Flag Football, Seated Volleyball/Volleyball, Arche…","@MrWithersAHT Tchoukball, Kurling, Ultimate Frisbee, Capture The Flag, Flag Football, Seated Volleyball/Volleyball, Archery and Boccia, are all non traditional activities that have worked for us and been fantastic vehicles for learning. All popular in pupil voice 👍",2022-01-05 01:35:21,Twitter for Android,0,1,en,,retweet,,0,0,HarrySmithPE,3170273475,1478460418649636865,984523356950155264,https://pbs.twimg.com/profile_images/1266653238222348288/9ptcC3UB_normal.jpg,2125,714,474,2018-04-12 16:07:14,"PGCE Primary trainee (2021)! A few things:

I am a HLTA (previously Supply Teacher), love sketchbooks and stories and forever learning!",,
54,1478602087604776964,https://twitter.com/jt_comphet/statuses/1478602087604776964,https://twitter.com/jt_comphet/statuses/1478602087604776964,jt_comphet,@_carterhart he’s sending in his tape for ultimate frisbee,@_carterhart he’s sending in his tape for ultimate frisbee,2022-01-05 00:39:43,Twitter for iPhone,0,0,en,,reply,_carterhart,1266846107574861830,1478580085783289857,,0,0,1473364994410500096,https://pbs.twimg.com/profile_images/1478869757524774913/g5xXlVBT_normal.jpg,757,143,73,2021-12-21 13:49:36,jasper weatherby supremacy | she/they | 18,"sjs, col, edm, ana, njd, van",
55,1478594678622769154,https://twitter.com/SamSmit64246628/statuses/1478594678622769154,https://twitter.com/SamSmit64246628/statuses/1478594678622769154,SamSmit64246628,"RT @junkbondinvest: Ultimate frisbee players making millions. Wow lol

https://t.co/Wa3kR7Cfn3","Ultimate frisbee players making millions. Wow lol

https://t.co/Wa3kR7Cfn3",2022-01-05 00:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,junkbondinvest,1094621743191347201,1478582746725421060,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
56,1478587099620257794,https://twitter.com/MidwesternLogi1/statuses/1478587099620257794,https://twitter.com/MidwesternLogi1/statuses/1478587099620257794,MidwesternLogi1,@FACEBOOK ultimate frisbee is quite entertaining i like to watch someone just whiz it 40 yards down field and someone just catches the intercept i've seen a couple games on youtube,@FACEBOOK ultimate frisbee is quite entertaining i like to watch someone just whiz it 40 yards down field and someone just catches the intercept i've seen a couple games on youtube,2022-01-04 23:40:10,Twitter Web App,0,0,en,,original,,0,0,,0,0,1377420108021268480,https://pbs.twimg.com/profile_images/1407506515909619713/0QMWa6ro_normal.jpg,7093,9,7,2021-03-31 20:38:52,author,"Cincinnati, Ohio, United State",
57,1478586574661169155,https://twitter.com/MidwesternLogi1/statuses/1478586574661169155,https://twitter.com/MidwesternLogi1/statuses/1478586574661169155,MidwesternLogi1,@FACEBOOK you might not know this but you can build a stadium or take up some space and you can play ultimate frisbee with two teams you need what 24 people and thats all you need for television coverage,@FACEBOOK you might not know this but you can build a stadium or take up some space and you can play ultimate frisbee with two teams you need what 24 people and thats all you need for television coverage,2022-01-04 23:38:04,Twitter Web App,0,0,en,,original,,0,0,,0,0,1377420108021268480,https://pbs.twimg.com/profile_images/1407506515909619713/0QMWa6ro_normal.jpg,7093,9,7,2021-03-31 20:38:52,author,"Cincinnati, Ohio, United State",
58,1478582746725421060,https://twitter.com/junkbondinvest/statuses/1478582746725421060,https://twitter.com/junkbondinvest/statuses/1478582746725421060,junkbondinvest,"Ultimate frisbee players making millions. Wow lol

https://t.co/Wa3kR7Cfn3","Ultimate frisbee players making millions. Wow lol

https://t.co/Wa3kR7Cfn3",2022-01-04 23:22:52,Twitter for iPhone,4,1,en,,original,,0,0,,0,0,1094621743191347201,https://pbs.twimg.com/profile_images/1094624200319475712/52T69a9k_normal.jpg,5690,666,6580,2019-02-10 10:38:55,"Credit analyst. Focus on high yield bonds, leveraged loans, distressed debt, special situations equities.

E-mail: junkbondinvest@gmail.com",,
